,it,emestar,rc,qest,sigmag_0,emed,apert,emetal,taugas
1721,199848.0,8.232171535491944e+32,47.80771255493164,4.486133575439453,34.66248598584704,0.056,0.30000001192092896,0.06819569319486618,3613322.25
1722,199996.0,3.6072304844856255e+32,47.89182662963867,1.3316414356231687,50.57765133641959,0.082,0.30000001192092896,0.19666242599487305,7046403.5
1723,186711.0,7.251611948013306e+32,52.954795837402344,29.342266082763672,3.884612813660396,0.0077,0.30000001192092896,0.21264529228210446,1887567.5
1724,198134.0,2.8224644064903254e+32,42.92370986938477,3.0974271297454834,20.731793382669878,0.027,0.30000001192092896,-0.3346638381481171,8054554.5
1725,199879.0,3.545986711978912e+32,42.3735466003418,3.59644103050232,22.84946187434781,0.029,0.30000001192092896,0.07461197674274445,1508033.625
1726,199980.0,6.34998083114624e+32,40.22972106933594,1.3813489675521853,113.63625656730578,0.13,0.30000001192092896,-0.000799971050582826,2504267.25
1727,197951.0,2.8920575976371764e+32,53.5899772644043,5.520585060119629,7.881709907268443,0.016,0.30000001192092896,0.06900486350059509,1634325.25
1728,199095.0,3.751662373542785e+32,44.37741470336913,4.364022731781006,18.677423286674227,0.026,0.30000001192092896,-0.17848774790763855,7355324.5
1729,187479.0,2.028614282608032e+32,50.24018859863281,7.25719118118286,4.820183129229094,0.0086,0.30000001192092896,0.08534291386604309,1596205.375
1730,199957.0,7.05715000629425e+32,40.22739028930664,1.6014490127563477,113.64942514665181,0.13,0.30000001192092896,-0.21593536436557767,2422452.0
1731,199854.0,2.2333855926990507e+32,41.74818420410156,1.8556325435638428,28.409295982397204,0.035,0.30000001192092896,0.021476546302437786,4329259.5
1732,199994.0,4.440926611423492e+32,41.81329345703125,2.026799201965332,51.786770699803704,0.064,0.30000001192092896,0.33841994404792786,8574461.0
1733,199278.0,3.25945496559143e+32,60.71691131591797,3.103449583053589,13.047496369094727,0.034,0.30000001192092896,-0.11490625888109207,1435099.375
